1	160698	chr10	43460339	43460540	chr10:43460339-43460540|CH12LX|EM10E0473636	chr10	43299600	43299882	chr10:43299600-unknown|43299882|CH12LX|EM10E0473515|.
1	161517	chr10	43460339	43460540	chr10:43460339-43460540|CH12LX|EM10E0473636	chr10	43298748	43299097	chr10:43298748-unknown|43299097|CH12LX|EM10E0473513|.
1	168583	chr10	43468150	43468499	chr10:43468150-43468499|CH12LX|EM10E0473649	chr10	43299600	43299882	chr10:43299600-unknown|43299882|CH12LX|EM10E0473515|.
1	169402	chr10	43468150	43468499	chr10:43468150-43468499|CH12LX|EM10E0473649	chr10	43298748	43299097	chr10:43298748-unknown|43299097|CH12LX|EM10E0473513|.
1	161076	chr10	43460700	43460935	chr10:43460700-43460935|CH12LX|EM10E0473637	chr10	43299600	43299882	chr10:43299600-unknown|43299882|CH12LX|EM10E0473515|.
1	161895	chr10	43460700	43460935	chr10:43460700-43460935|CH12LX|EM10E0473637	chr10	43298748	43299097	chr10:43298748-unknown|43299097|CH12LX|EM10E0473513|.
1	160408	chr10	43460072	43460227	chr10:43460072-43460227|CH12LX|EM10E0473635	chr10	43299600	43299882	chr10:43299600-unknown|43299882|CH12LX|EM10E0473515|.
1	161227	chr10	43460072	43460227	chr10:43460072-43460227|CH12LX|EM10E0473635	chr10	43298748	43299097	chr10:43298748-unknown|43299097|CH12LX|EM10E0473513|.
1	347980	chr10	43647568	43647875	chr10:43647568-43647875|CH12LX|EM10E0473719	chr10	43299600	43299882	chr10:43299600-unknown|43299882|CH12LX|EM10E0473515|.
1	348799	chr10	43647568	43647875	chr10:43647568-43647875|CH12LX|EM10E0473719	chr10	43298748	43299097	chr10:43298748-unknown|43299097|CH12LX|EM10E0473513|.
1	124031	chr10	61062353	61062664	chr10:61062353-61062664|CH12LX|EM10E0476345	chr10	60938302	60938652	chr10:60938302-unknown|60938652|CH12LX|EM10E0476306|.
1	381270	chr10	66378689	66378933	chr10:66378689-66378933|CH12LX|EM10E0477203	chr10	66759912	66760251	chr10:66759912-unknown|66760251|CH12LX|EM10E0477438|.
1	186558	chr10	75413530	75413851	chr10:75413530-75413851|CH12LX|EM10E0479508	chr10	75226957	75227307	chr10:75226957-unknown|75227307|CH12LX|EM10E0479380|.
1	232540	chr10	80625135	80625306	chr10:80625135-80625306|CH12LX|EM10E0481875	chr10	80392505	80392855	chr10:80392505-unknown|80392855|CH12LX|EM10E0481692|.
1	232257	chr10	80625135	80625306	chr10:80625135-80625306|CH12LX|EM10E0481875	chr10	80392882	80393044	chr10:80392882-unknown|80393044|CH12LX|EM10E0481693|.
1	232281	chr10	80624788	80625135	chr10:80624788-80625135|CH12LX|EM10E0481874	chr10	80392505	80392855	chr10:80392505-unknown|80392855|CH12LX|EM10E0481692|.
1	231998	chr10	80624788	80625135	chr10:80624788-80625135|CH12LX|EM10E0481874	chr10	80392882	80393044	chr10:80392882-unknown|80393044|CH12LX|EM10E0481693|.
1	406433	chr11	11863664	11863912	chr11:11863664-11863912|CH12LX|EM10E0495151	chr11	11457185	11457526	chr11:11457185-unknown|11457526|CH12LX|EM10E0494897|.
1	405145	chr11	11862381	11862619	chr11:11862381-11862619|CH12LX|EM10E0495149	chr11	11457185	11457526	chr11:11457185-unknown|11457526|CH12LX|EM10E0494897|.
1	403698	chr11	11860886	11861221	chr11:11860886-11861221|CH12LX|EM10E0495147	chr11	11457185	11457526	chr11:11457185-unknown|11457526|CH12LX|EM10E0494897|.
1	405430	chr11	11862689	11862882	chr11:11862689-11862882|CH12LX|EM10E0495150	chr11	11457185	11457526	chr11:11457185-unknown|11457526|CH12LX|EM10E0494897|.
1	403063	chr11	11860285	11860551	chr11:11860285-11860551|CH12LX|EM10E0495146	chr11	11457185	11457526	chr11:11457185-unknown|11457526|CH12LX|EM10E0494897|.
1	404847	chr11	11862031	11862373	chr11:11862031-11862373|CH12LX|EM10E0495148	chr11	11457185	11457526	chr11:11457185-unknown|11457526|CH12LX|EM10E0494897|.
1	113691	chr11	19937743	19938091	chr11:19937743-19938091|CH12LX|EM10E0496067	chr11	19824051	19824401	chr11:19824051-unknown|19824401|CH12LX|EM10E0495969|.
1	111340	chr11	19935393	19935739	chr11:19935393-19935739|CH12LX|EM10E0496064	chr11	19824051	19824401	chr11:19824051-unknown|19824401|CH12LX|EM10E0495969|.
1	111653	chr11	19935791	19935968	chr11:19935791-19935968|CH12LX|EM10E0496065	chr11	19824051	19824401	chr11:19824051-unknown|19824401|CH12LX|EM10E0495969|.
1	166564	chr11	22592417	22592618	chr11:22592417-22592618|CH12LX|EM10E0496837	chr11	22758970	22759193	chr11:22758970-unknown|22759193|CH12LX|EM10E0496941|.
1	167541	chr11	22592417	22592618	chr11:22592417-22592618|CH12LX|EM10E0496837	chr11	22759936	22760181	chr11:22759936-unknown|22760181|CH12LX|EM10E0496944|.
1	165958	chr11	22592949	22593298	chr11:22592949-22593298|CH12LX|EM10E0496838	chr11	22758970	22759193	chr11:22758970-unknown|22759193|CH12LX|EM10E0496941|.
1	166935	chr11	22592949	22593298	chr11:22592949-22593298|CH12LX|EM10E0496838	chr11	22759936	22760181	chr11:22759936-unknown|22760181|CH12LX|EM10E0496944|.
1	165544	chr11	22593425	22593650	chr11:22593425-22593650|CH12LX|EM10E0496839	chr11	22758970	22759193	chr11:22758970-unknown|22759193|CH12LX|EM10E0496941|.
1	166521	chr11	22593425	22593650	chr11:22593425-22593650|CH12LX|EM10E0496839	chr11	22759936	22760181	chr11:22759936-unknown|22760181|CH12LX|EM10E0496944|.
1	165808	chr11	24146409	24146628	chr11:24146409-24146628|CH12LX|EM10E0497326	chr11	23980550	23980871	chr11:23980550-unknown|23980871|CH12LX|EM10E0497218|.
1	132675	chr11	54547072	54547420	chr11:54547072-54547420|CH12LX|EM10E0503111	chr11	54679761	54680082	chr11:54679761-unknown|54680082|CH12LX|EM10E0503187|.
1	127046	chr11	54547072	54547420	chr11:54547072-54547420|CH12LX|EM10E0503111	chr11	54674117	54674467	chr11:54674117-unknown|54674467|CH12LX|EM10E0503181|.
1	132091	chr11	54547705	54547956	chr11:54547705-54547956|CH12LX|EM10E0503112	chr11	54679761	54680082	chr11:54679761-unknown|54680082|CH12LX|EM10E0503187|.
1	126462	chr11	54547705	54547956	chr11:54547705-54547956|CH12LX|EM10E0503112	chr11	54674117	54674467	chr11:54674117-unknown|54674467|CH12LX|EM10E0503181|.
1	139805	chr11	54539984	54540249	chr11:54539984-54540249|CH12LX|EM10E0503104	chr11	54679761	54680082	chr11:54679761-unknown|54680082|CH12LX|EM10E0503187|.
1	134176	chr11	54539984	54540249	chr11:54539984-54540249|CH12LX|EM10E0503104	chr11	54674117	54674467	chr11:54674117-unknown|54674467|CH12LX|EM10E0503181|.
1	134400	chr11	58116328	58116504	chr11:58116328-58116504|CH12LX|EM10E0504050	chr11	57981848	57982185	chr11:57981848-unknown|57982185|CH12LX|EM10E0503984|.
1	131297	chr11	58116328	58116504	chr11:58116328-58116504|CH12LX|EM10E0504050	chr11	57984945	57985294	chr11:57984945-unknown|57985294|CH12LX|EM10E0503988|.
1	133471	chr11	58115331	58115644	chr11:58115331-58115644|CH12LX|EM10E0504047	chr11	57981848	57982185	chr11:57981848-unknown|57982185|CH12LX|EM10E0503984|.
1	130368	chr11	58115331	58115644	chr11:58115331-58115644|CH12LX|EM10E0504047	chr11	57984945	57985294	chr11:57984945-unknown|57985294|CH12LX|EM10E0503988|.
1	134061	chr11	58115917	58116238	chr11:58115917-58116238|CH12LX|EM10E0504049	chr11	57981848	57982185	chr11:57981848-unknown|57982185|CH12LX|EM10E0503984|.
1	130958	chr11	58115917	58116238	chr11:58115917-58116238|CH12LX|EM10E0504049	chr11	57984945	57985294	chr11:57984945-unknown|57985294|CH12LX|EM10E0503988|.
1	133770	chr11	58115659	58115914	chr11:58115659-58115914|CH12LX|EM10E0504048	chr11	57981848	57982185	chr11:57981848-unknown|57982185|CH12LX|EM10E0503984|.
1	130667	chr11	58115659	58115914	chr11:58115659-58115914|CH12LX|EM10E0504048	chr11	57984945	57985294	chr11:57984945-unknown|57985294|CH12LX|EM10E0503988|.
1	114020	chr11	68359334	68359675	chr11:68359334-68359675|CH12LX|EM10E0507154	chr11	68245339	68245629	chr11:68245339-unknown|68245629|CH12LX|EM10E0507086|.
1	187388	chr11	70410859	70411199	chr11:70410859-70411199|CH12LX|EM10E0508352	chr11	70223467	70223815	chr11:70223467-unknown|70223815|CH12LX|EM10E0508237|.
1	188635	chr11	70412104	70412448	chr11:70412104-70412448|CH12LX|EM10E0508353	chr11	70223467	70223815	chr11:70223467-unknown|70223815|CH12LX|EM10E0508237|.
1	356097	chr11	70579593	70579884	chr11:70579593-70579884|CH12LX|EM10E0508484	chr11	70223467	70223815	chr11:70223467-unknown|70223815|CH12LX|EM10E0508237|.
1	178917	chr11	74641660	74641865	chr11:74641660-74641865|CH12LX|EM10E0509435	chr11	74462670	74463020	chr11:74462670-unknown|74463020|CH12LX|EM10E0509376|.
1	179214	chr11	74641900	74642219	chr11:74641900-74642219|CH12LX|EM10E0509436	chr11	74462670	74463020	chr11:74462670-unknown|74463020|CH12LX|EM10E0509376|.
1	179481	chr11	74642232	74642421	chr11:74642232-74642421|CH12LX|EM10E0509437	chr11	74462670	74463020	chr11:74462670-unknown|74463020|CH12LX|EM10E0509376|.
1	177831	chr11	74466326	74466658	chr11:74466326-74466658|CH12LX|EM10E0509380	chr11	74644165	74644482	chr11:74644165-unknown|74644482|CH12LX|EM10E0509442|.
1	183635	chr11	74646308	74646652	chr11:74646308-74646652|CH12LX|EM10E0509446	chr11	74462670	74463020	chr11:74462670-unknown|74463020|CH12LX|EM10E0509376|.
1	109846	chr11	75102042	75102351	chr11:75102042-75102351|CH12LX|EM10E0509734	chr11	74992175	74992525	chr11:74992175-unknown|74992525|CH12LX|EM10E0509641|.
1	230636	chr11	77260137	77260486	chr11:77260137-77260486|CH12LX|EM10E0510792	chr11	77029501	77029850	chr11:77029501-unknown|77029850|CH12LX|EM10E0510737|.
1	189394	chr11	97850092	97850426	chr11:97850092-97850426|CH12LX|EM10E0518561	chr11	97660706	97661025	chr11:97660706-unknown|97661025|CH12LX|EM10E0518428|.
1	189097	chr11	97849874	97850050	chr11:97849874-97850050|CH12LX|EM10E0518560	chr11	97660706	97661025	chr11:97660706-unknown|97661025|CH12LX|EM10E0518428|.
1	198994	chr11	97859688	97860031	chr11:97859688-97860031|CH12LX|EM10E0518576	chr11	97660706	97661025	chr11:97660706-unknown|97661025|CH12LX|EM10E0518428|.
1	189736	chr11	97850490	97850713	chr11:97850490-97850713|CH12LX|EM10E0518562	chr11	97660706	97661025	chr11:97660706-unknown|97661025|CH12LX|EM10E0518428|.
1	133652	chr11	100431784	100432085	chr11:100431784-100432085|CH12LX|EM10E0519808	chr11	100565465	100565708	chr11:100565465-unknown|100565708|CH12LX|EM10E0519883|.
1	134329	chr11	100431085	100431430	chr11:100431085-100431430|CH12LX|EM10E0519806	chr11	100565465	100565708	chr11:100565465-unknown|100565708|CH12LX|EM10E0519883|.
1	133934	chr11	100431552	100431753	chr11:100431552-100431753|CH12LX|EM10E0519807	chr11	100565465	100565708	chr11:100565465-unknown|100565708|CH12LX|EM10E0519883|.
1	125852	chr11	100439606	100439863	chr11:100439606-100439863|CH12LX|EM10E0519820	chr11	100565465	100565708	chr11:100565465-unknown|100565708|CH12LX|EM10E0519883|.
1	107678	chr11	101056064	101056410	chr11:101056064-101056410|CH12LX|EM10E0520236	chr11	100948386	100948732	chr11:100948386-unknown|100948732|CH12LX|EM10E0520153|.
1	112400	chr11	101056064	101056410	chr11:101056064-101056410|CH12LX|EM10E0520236	chr11	100943664	100944010	chr11:100943664-unknown|100944010|CH12LX|EM10E0520147|.
1	543027	chr11	104444517	104444830	chr11:104444517-104444830|CH12LX|EM10E0522046	chr11	104987525	104987875	chr11:104987525-unknown|104987875|CH12LX|EM10E0522139|.
1	544797	chr11	104442730	104443077	chr11:104442730-104443077|CH12LX|EM10E0522041	chr11	104987525	104987875	chr11:104987525-unknown|104987875|CH12LX|EM10E0522139|.
1	543872	chr11	104443745	104443911	chr11:104443745-104443911|CH12LX|EM10E0522044	chr11	104987525	104987875	chr11:104987525-unknown|104987875|CH12LX|EM10E0522139|.
1	544133	chr11	104443396	104443738	chr11:104443396-104443738|CH12LX|EM10E0522043	chr11	104987525	104987875	chr11:104987525-unknown|104987875|CH12LX|EM10E0522139|.
1	543562	chr11	104443965	104444312	chr11:104443965-104444312|CH12LX|EM10E0522045	chr11	104987525	104987875	chr11:104987525-unknown|104987875|CH12LX|EM10E0522139|.
1	544458	chr11	104443166	104443319	chr11:104443166-104443319|CH12LX|EM10E0522042	chr11	104987525	104987875	chr11:104987525-unknown|104987875|CH12LX|EM10E0522139|.
1	174075	chr11	115501946	115502191	chr11:115501946-115502191|CH12LX|EM10E0525826	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	172955	chr11	115501946	115502191	chr11:115501946-115502191|CH12LX|EM10E0525826	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	173843	chr11	115502196	115502404	chr11:115502196-115502404|CH12LX|EM10E0525827	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	172723	chr11	115502196	115502404	chr11:115502196-115502404|CH12LX|EM10E0525827	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	168870	chr11	115507172	115507374	chr11:115507172-115507374|CH12LX|EM10E0525835	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	167750	chr11	115507172	115507374	chr11:115507172-115507374|CH12LX|EM10E0525835	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	171780	chr11	115504287	115504440	chr11:115504287-115504440|CH12LX|EM10E0525831	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	170660	chr11	115504287	115504440	chr11:115504287-115504440|CH12LX|EM10E0525831	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	168209	chr11	115507763	115508106	chr11:115507763-115508106|CH12LX|EM10E0525836	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	167089	chr11	115507763	115508106	chr11:115507763-115508106|CH12LX|EM10E0525836	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	173526	chr11	115502447	115502787	chr11:115502447-115502787|CH12LX|EM10E0525828	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	172406	chr11	115502447	115502787	chr11:115502447-115502787|CH12LX|EM10E0525828	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	175694	chr11	115500333	115500565	chr11:115500333-115500565|CH12LX|EM10E0525825	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	174574	chr11	115500333	115500565	chr11:115500333-115500565|CH12LX|EM10E0525825	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	171365	chr11	115504604	115504953	chr11:115504604-115504953|CH12LX|EM10E0525832	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	170245	chr11	115504604	115504953	chr11:115504604-115504953|CH12LX|EM10E0525832	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	169150	chr11	115506871	115507115	chr11:115506871-115507115|CH12LX|EM10E0525834	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	168030	chr11	115506871	115507115	chr11:115506871-115507115|CH12LX|EM10E0525834	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	173214	chr11	115502821	115503037	chr11:115502821-115503037|CH12LX|EM10E0525829	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	172094	chr11	115502821	115503037	chr11:115502821-115503037|CH12LX|EM10E0525829	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	167177	chr11	115508845	115509088	chr11:115508845-115509088|CH12LX|EM10E0525837	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	166057	chr11	115508845	115509088	chr11:115508845-115509088|CH12LX|EM10E0525837	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	170325	chr11	115505741	115505896	chr11:115505741-115505896|CH12LX|EM10E0525833	chr11	115675969	115676318	chr11:115675969-unknown|115676318|CH12LX|EM10E0525960|.
1	169205	chr11	115505741	115505896	chr11:115505741-115505896|CH12LX|EM10E0525833	chr11	115674848	115675198	chr11:115674848-unknown|115675198|CH12LX|EM10E0525957|.
1	225150	chr11	115578184	115578509	chr11:115578184-115578509|CH12LX|EM10E0525900	chr11	115353021	115353371	chr11:115353021-unknown|115353371|CH12LX|EM10E0525730|.
1	226002	chr11	115579024	115579373	chr11:115579024-115579373|CH12LX|EM10E0525901	chr11	115353021	115353371	chr11:115353021-unknown|115353371|CH12LX|EM10E0525730|.
1	220647	chr11	115573762	115573924	chr11:115573762-115573924|CH12LX|EM10E0525895	chr11	115353021	115353371	chr11:115353021-unknown|115353371|CH12LX|EM10E0525730|.
1	221092	chr11	115574113	115574463	chr11:115574113-115574463|CH12LX|EM10E0525896	chr11	115353021	115353371	chr11:115353021-unknown|115353371|CH12LX|EM10E0525730|.
1	226343	chr11	115579457	115579622	chr11:115579457-115579622|CH12LX|EM10E0525902	chr11	115353021	115353371	chr11:115353021-unknown|115353371|CH12LX|EM10E0525730|.
1	273664	chr11	117211883	117212179	chr11:117211883-117212179|CH12LX|EM10E0527151	chr11	116938278	116938456	chr11:116938278-unknown|116938456|CH12LX|EM10E0526865|.
1	273954	chr11	117211883	117212179	chr11:117211883-117212179|CH12LX|EM10E0527151	chr11	116937902	116938252	chr11:116937902-unknown|116938252|CH12LX|EM10E0526864|.
1	272961	chr11	117211224	117211432	chr11:117211224-117211432|CH12LX|EM10E0527149	chr11	116938278	116938456	chr11:116938278-unknown|116938456|CH12LX|EM10E0526865|.
1	273251	chr11	117211224	117211432	chr11:117211224-117211432|CH12LX|EM10E0527149	chr11	116937902	116938252	chr11:116937902-unknown|116938252|CH12LX|EM10E0526864|.
1	273173	chr11	117211444	117211637	chr11:117211444-117211637|CH12LX|EM10E0527150	chr11	116938278	116938456	chr11:116938278-unknown|116938456|CH12LX|EM10E0526865|.
1	273463	chr11	117211444	117211637	chr11:117211444-117211637|CH12LX|EM10E0527150	chr11	116937902	116938252	chr11:116937902-unknown|116938252|CH12LX|EM10E0526864|.
1	271779	chr11	117210020	117210272	chr11:117210020-117210272|CH12LX|EM10E0527147	chr11	116938278	116938456	chr11:116938278-unknown|116938456|CH12LX|EM10E0526865|.
1	272069	chr11	117210020	117210272	chr11:117210020-117210272|CH12LX|EM10E0527147	chr11	116937902	116938252	chr11:116937902-unknown|116938252|CH12LX|EM10E0526864|.
1	273974	chr11	117212182	117212500	chr11:117212182-117212500|CH12LX|EM10E0527152	chr11	116938278	116938456	chr11:116938278-unknown|116938456|CH12LX|EM10E0526865|.
1	274264	chr11	117212182	117212500	chr11:117212182-117212500|CH12LX|EM10E0527152	chr11	116937902	116938252	chr11:116937902-unknown|116938252|CH12LX|EM10E0526864|.
1	272560	chr11	117210757	117211098	chr11:117210757-117211098|CH12LX|EM10E0527148	chr11	116938278	116938456	chr11:116938278-unknown|116938456|CH12LX|EM10E0526865|.
1	272850	chr11	117210757	117211098	chr11:117210757-117211098|CH12LX|EM10E0527148	chr11	116937902	116938252	chr11:116937902-unknown|116938252|CH12LX|EM10E0526864|.
1	182858	chr11	117333020	117333215	chr11:117333020-117333215|CH12LX|EM10E0527227	chr11	117515800	117516150	chr11:117515800-unknown|117516150|CH12LX|EM10E0527329|.
1	182447	chr11	117333020	117333215	chr11:117333020-117333215|CH12LX|EM10E0527227	chr11	117515461	117515668	chr11:117515461-unknown|117515668|CH12LX|EM10E0527328|.
1	180832	chr11	117334971	117335316	chr11:117334971-117335316|CH12LX|EM10E0527229	chr11	117515800	117516150	chr11:117515800-unknown|117516150|CH12LX|EM10E0527329|.
1	180421	chr11	117334971	117335316	chr11:117334971-117335316|CH12LX|EM10E0527229	chr11	117515461	117515668	chr11:117515461-unknown|117515668|CH12LX|EM10E0527328|.
1	177800	chr11	117338001	117338350	chr11:117338001-117338350|CH12LX|EM10E0527233	chr11	117515800	117516150	chr11:117515800-unknown|117516150|CH12LX|EM10E0527329|.
1	177389	chr11	117338001	117338350	chr11:117338001-117338350|CH12LX|EM10E0527233	chr11	117515461	117515668	chr11:117515461-unknown|117515668|CH12LX|EM10E0527328|.
1	183880	chr11	117331931	117332260	chr11:117331931-117332260|CH12LX|EM10E0527226	chr11	117515800	117516150	chr11:117515800-unknown|117516150|CH12LX|EM10E0527329|.
1	183469	chr11	117331931	117332260	chr11:117331931-117332260|CH12LX|EM10E0527226	chr11	117515461	117515668	chr11:117515461-unknown|117515668|CH12LX|EM10E0527328|.
1	178799	chr11	117337015	117337338	chr11:117337015-117337338|CH12LX|EM10E0527231	chr11	117515800	117516150	chr11:117515800-unknown|117516150|CH12LX|EM10E0527329|.
1	178388	chr11	117337015	117337338	chr11:117337015-117337338|CH12LX|EM10E0527231	chr11	117515461	117515668	chr11:117515461-unknown|117515668|CH12LX|EM10E0527328|.
1	178462	chr11	117337407	117337619	chr11:117337407-117337619|CH12LX|EM10E0527232	chr11	117515800	117516150	chr11:117515800-unknown|117516150|CH12LX|EM10E0527329|.
1	178051	chr11	117337407	117337619	chr11:117337407-117337619|CH12LX|EM10E0527232	chr11	117515461	117515668	chr11:117515461-unknown|117515668|CH12LX|EM10E0527328|.
1	123968	chr12	3359233	3359502	chr12:3359233-3359502|CH12LX|EM10E0529731	chr12	3235224	3235574	chr12:3235224-unknown|3235574|CH12LX|EM10E0529673|.
1	123578	chr12	3359233	3359502	chr12:3359233-3359502|CH12LX|EM10E0529731	chr12	3235633	3235946	chr12:3235633-unknown|3235946|CH12LX|EM10E0529674|.
1	124227	chr12	3359550	3359702	chr12:3359550-3359702|CH12LX|EM10E0529732	chr12	3235224	3235574	chr12:3235224-unknown|3235574|CH12LX|EM10E0529673|.
1	123837	chr12	3359550	3359702	chr12:3359550-3359702|CH12LX|EM10E0529732	chr12	3235633	3235946	chr12:3235633-unknown|3235946|CH12LX|EM10E0529674|.
1	114921	chr12	3350146	3350495	chr12:3350146-3350495|CH12LX|EM10E0529727	chr12	3235224	3235574	chr12:3235224-unknown|3235574|CH12LX|EM10E0529673|.
1	114531	chr12	3350146	3350495	chr12:3350146-3350495|CH12LX|EM10E0529727	chr12	3235633	3235946	chr12:3235633-unknown|3235946|CH12LX|EM10E0529674|.
1	191527	chr12	16015083	16015415	chr12:16015083-16015415|CH12LX|EM10E0531644	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	192401	chr12	16015968	16016279	chr12:16015968-16016279|CH12LX|EM10E0531646	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	192017	chr12	16015632	16015847	chr12:16015632-16015847|CH12LX|EM10E0531645	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	567403	chr12	16391035	16391215	chr12:16391035-16391215|CH12LX|EM10E0531727	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	566792	chr12	16390341	16390687	chr12:16390341-16390687|CH12LX|EM10E0531726	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	567689	chr12	16391246	16391577	chr12:16391246-16391577|CH12LX|EM10E0531728	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	715950	chr12	16539589	16539755	chr12:16539589-16539755|CH12LX|EM10E0531749	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	715257	chr12	16538811	16539147	chr12:16538811-16539147|CH12LX|EM10E0531747	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
1	715657	chr12	16539210	16539548	chr12:16539210-16539548|CH12LX|EM10E0531748	chr12	15823549	15823896	chr12:15823549-unknown|15823896|CH12LX|EM10E0531609|.
